Year,Sector,Sub Sector,Organization,Operation,Operation Type,Address,City,Postal Code,GHG Emissions (kg),Energy Intensity (eWh/HDD/sq. ft)
2015,Public Hospital,Acute/Chronic Hospital,Sault Ste. Marie Sault Area Hospital,Sault Area Hospital,Facilities used for hospital purposes,750 Great Northern Road,Sault Ste. Marie,P6B 0A8,7736668.476,19.67515348
2015,Public Hospital,Acute/Chronic Hospital,Seaforth Community Hospital,Seaforth Community Hospital,Facilities used for hospital purposes,24 Centennial Drive,Seaforth,N0K 1W0,362375.9639,12.62577225
2015,Public Hospital,Acute/Chronic Hospital,Simcoe Norfolk General Hospital,Norfolk General Hospital,Facilities used for hospital purposes,365 West Street,Simcoe,N3Y 1T7,1865349.699,14.59217662
2015,Public Hospital,Acute/Chronic Hospital,Sioux Lookout Meno-Ya-Win Health Centre,Sioux Lookout Meno Ya Win Health Centre,Facilities used for hospital purposes,1 Meno Ya Win Way,Sioux Lookout,P8T 1B4,2182953.577,17.78263659
2015,Public Hospital,Acute Hospital,South Bruce Grey Health Centre,Walkerton site S.B.G.H.C.,Facilities used for hospital purposes,21 Mcgiven st,Walkerton,N0G 2V0,1073438.438,17.80014052
2015,Public Hospital,Acute Hospital,South Bruce Grey Health Centre,Chesley site S.B.G.H.C.,Facilities used for hospital purposes,39 -2nd east,Chesley,N0G 1L0,133519.5609,9.595119165
2015,Public Hospital,Acute Hospital,South Bruce Grey Health Centre,Durham site S.B.G.H.C.,Facilities used for hospital purposes,320 College st N,Durham,N0G 1R0,159883.8081,10.89111353
2015,Public Hospital,Acute Hospital,South Bruce Grey Health Centre,Kincardine site S.B.G.H.C.,Facilities used for hospital purposes,43 Queen st,Kincardine,N2Z 1G6,684233.6005,14.74661728
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Hotel Dieu Shaver,Hotel Dieu Shaver,Facilities used for hospital purposes,541 Glenridge Ave.,St. Catharines,L2T 4C2,976128.2767,13.69728647
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,Douglas Memorial Hospital,Facilities used for hospital purposes,230 Bertie St,Fort Erie,L2A 1Z2,527548.2204,11.92093038
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,Niagara-on-the-Lake Hospital,Facilities used for hospital purposes,176 Wellington St,Niagara-on-the-Lake,L0S 1J0,154084.3761,8.658842484
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,Welland County General Hospital,Facilities used for hospital purposes,65 Third St,Welland,L3B 4W6,2974040.509,15.07296193
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,St. Catharines Site,Facilities used for hospital purposes,1200 Fourth Ave,St. Catharines,L2S0A9,6739457.479,16.20375573
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,Port Colborne General Hospital,Facilities used for hospital purposes,260 Sugarloaf St,Port Colborne,L3K 2N7,444431.9317,7.97132423
2015,Public Hospital,Acute/Chronic Hospital,St. Catharines Niagara Health System,Greater Niagra General Hospital,Facilities used for hospital purposes,5546 Portage Rd,Niagara Falls,L2E 6X2,2024851.629,13.9730485
2015,Public Hospital,Acute/Chronic Hospital,St. Joseph's Health Care London,Parkwood Institute - Main,Facilities used for hospital purposes,802 Commissioners Road East,London,N6C 5J2,3370161.556,11.28597559
2015,Public Hospital,Acute/Chronic Hospital,St. Joseph's Health Care London,St. Joseph's Hospital,Facilities used for hospital purposes,269 Grosvenor Street,London,N6A 4V3,7412402.916,14.64338581
2015,Public Hospital,Acute/Chronic Hospital,St. Joseph's Health Care London,Parkwood Institute - RMHC,Facilities used for hospital purposes,550 Wellington Road South,London,N6C 0A7,1273773.951,6.754904148
2015,Public Hospital,Acute/Chronic Hospital,St. Joseph's Health Care London,Family Medical and Dental Centre,Facilities used for hospital purposes,346 Platts Lane,London,N6G 1J1,44113.46802,6.95156647
2015,Public Hospital,Acute/Chronic Hospital,St. Joseph's Health Care London,Southwest Centre for Forensic Mental Health,Facilities used for hospital purposes,401 Sunset Dr.,London,N5R 5X7,1049055.783,9.460947368
2015,Public Hospital,Acute Hospital,St. Joseph's Healthcare Hamilton,SJHH - King Campus,Facilities used for hospital purposes,2752 King Street East,Hamilton,L8G 5E4,1512642.07,29.80914521
2015,Public Hospital,Acute Hospital,St. Joseph's Healthcare Hamilton,SJHH - West 5th Campus,Facilities used for hospital purposes,100 West 5th Street,Hamilton,L8N 3K7,4825913.264,29.98836675
2015,Public Hospital,Acute Hospital,St. Joseph's Healthcare Hamilton,SJHH - Charlton Campus,Facilities used for hospital purposes,50 Charlton Avenue East,Hamilton,L8N 4A6,11708514.29,20.30926682
2015,Public Hospital,Acute/Chronic Hospital,St. Marys Memorial Hospital,St. Marys Memorial Hospital,Facilities used for hospital purposes,"267 Queen Street, West",St. Marys,N4X 1B6,256507.376,9.578840118
2015,Public Hospital,Acute/Chronic Hospital,St. Thomas - Elgin General Hospital,St. Thomas Elgin General Hospital,Facilities used for hospital purposes,189 Elm Street,St. Thomas,N5R 5C4,3059076.86,13.65033938
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Ambulance Garage,Administrative offices and related facilities,46 General Hospital Drive,Stratford,N5A 2Y6,37765.00163,14.64274649
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Stratford General Hospital,Facilities used for hospital purposes,46 General Hospital Drive,Stratford,N5A 2Y6,3105474.297,14.64278323
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Avoncrest,Administrative offices and related facilities,"86 John St., S",Stratford,N5A 2Y6,533704.4528,14.64277848
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Cottage,Administrative offices and related facilities,"88 John St., S",Stratford,N5A 2Y6,8270.347149,14.6421772
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,School & Residence,Administrative offices and related facilities,130 Youngs Street,Stratford,N5A 2Y6,468162.8228,14.64280502
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Special Services Unit,Administrative offices and related facilities,"90 John Street, S.",Stratford,N5A 2Y6,111562.3252,14.64271359
2015,Public Hospital,Chronic Hospital,Stratford General Hospital,Centennial Apartments,Administrative offices and related facilities,"118 John St., S",Stratford,N5A 2Y6,70833.54619,14.64288284
2015,Public Hospital,Acute/Chronic Hospital,Sturgeon Falls West Nipissing General,West Nipissing General Hospital,Facilities used for hospital purposes,725 Coursol Road,Sturgeon Falls,P2B 2Y6,618993.1965,12.21112239
2015,Public Hospital,Acute/Chronic Hospital,Sturgeon Falls West Nipissing General,West Nipissing General Hospital,Administrative offices and related facilities,725 Coursol Road,Sturgeon Falls,P2B 2Y6,247597.6405,12.21113273
2015,Public Hospital,Acute/Chronic Hospital,Sudbury Health Science North,Sudbury Outpatient Centre,Facilities used for hospital purposes,865 Regent Street,Sudbury,P3E 3Y9,1101517.393,8.347648953
2015,Public Hospital,Acute/Chronic Hospital,Sudbury Health Science North,Health Science North Main Hospital,Facilities used for hospital purposes,41 Ramsey Lake Road,Sudbury,P3E 5J1,10004832.99,13.61054947
2015,Public Hospital,Acute/Chronic Hospital,Sudbury Health Science North,Sudbury Mental Health & Addictions Center,Facilities used for hospital purposes,680 Kirkwood Drive,Sudbury,P3E 1X3,571826.1387,8.217295376
2015,Public Hospital,Chronic Hospital,Sudbury St. Joseph's Continuing Care Centre of Sudbury,St. Joseph's Health Centre of Sudbury,Facilities used for hospital purposes,1140 South Bay Road,Sudbury,P3E 0B6,398513.8799,3.881059778
2015,Public Hospital,Acute/Chronic Hospital,Terrace Bay McCausland Hospital,The McCausland Hospital - New Wing,Facilities used for hospital purposes,20B Cartier Road,Terrace Bay,P0T 2W0,101376.4304,3.385847826
2015,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - Civic site,Facilities used for hospital purposes,1053 Carling Ave.,Ottawa,K1Y 4E9,14821535.47,15.41744607
2015,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - General site,Facilities used for hospital purposes,501 Smyth Rd.,Ottawa,K1H 8L6,12696469.03,13.98862859
2015,Public Hospital,Acute/Chronic Hospital,The Ottawa Hospital,The Ottawa Hospital - Riverside site,Facilities used for hospital purposes,1967 Riverside dr.,Ottawa,K1H 7W9,2413579.084,14.43817199
2015,Public Hospital,Acute/Chronic Hospital,The Public General Hospital Society of Chatham,Chatham-Kent Health Alliance - PGC & SJC,Facilities used for hospital purposes,80 Grand Ave,Chatham,N7M 5L9,749776.39,8.007794436
2015,Public Hospital,Acute/Chronic Hospital,The Salvation Army Toronto Grace Health Centre,Toronto Grace Health Centre,Facilities used for hospital purposes,47 Austin Terrace,Toronto,M5R1Y8,424637.3602,14.25877599
2015,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,The Scarborough Hospital  - Birchmount Campus,Administrative offices and related facilities,3030 Birchmount Road,Toronto,M1W 3W3,735846.3706,17.31485824
2015,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,The Scarborough Hospital  - Birchmount Campus,Facilities used for hospital purposes,3030 Birchmount Road,Toronto,M1W 3W3,2207535.331,17.19950929
2015,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,The Scarborough Hospital - General Campus,Administrative offices and related facilities,3050 Lawrence Avenue East,Toronto,M1P 2V5,1232810.723,18.71990303
2015,Public Hospital,Acute/Chronic Hospital,The Scarborough Hospital,The Scarborough Hospital - General Campus,Facilities used for hospital purposes,3050 Lawrence Avenue East,Toronto,M1P 2V5,3698426.497,19.03141519
2015,Public Hospital,Chronic Hospital,Thunder Bay Regional Health Sciences Centre,Thunder Bay Regional Health Sciences Centre,Facilities used for hospital purposes,980 Oliver Road,Thunder Bay,P7B 6V4,8680121.029,18.08818128
2015,Public Hospital,Chronic Hospital,Thunder Bay St. Joseph's Care Group,Lakehead Psychiatric Hospital,Facilities used for hospital purposes,580 North Algoma Street,Thunder Bay,P7A 8C5,2684394.353,7.227443965
2015,Public Hospital,Chronic Hospital,Thunder Bay St. Joseph's Care Group,St.Joseph's Hospital,Facilities used for hospital purposes,35 Algoma Street North,Thunder Bay,P7B 5G7,1761427.595,10.05600018
2015,Public Hospital,Acute/Chronic Hospital,Tillsonburg District Memorial Hospital,Doctors Offices (Rolph),Administrative offices and related facilities,176 Rolph Street,Tillsonburg,N4G 3Z3,83.82724199,0.348991266
2015,Public Hospital,Acute/Chronic Hospital,Tillsonburg District Memorial Hospital,Tillsonburg District Memorial Hospital,Facilities used for hospital purposes,167 Rolph Street,Tillsonburg,N4G 3Y9,1405126.018,16.80797
2015,Public Hospital,Acute/Chronic Hospital,Timmins and District Hospital,Timmins District Hospital,Facilities used for hospital purposes,700 Ross Avenue East,Timmins,P4N 8P2,4299258.767,16.98413596
2015,Public Hospital,Chronic Hospital,Toronto Baycrest,Baycrest,Facilities used for hospital purposes,3560 Bathurst Street,Toronto,M6A 2E1,4427453.384,10.4650879
2015,Public Hospital,Chronic Hospital,Toronto Bridgepoint Hospital,Bridgepoint Active Healthcare,Facilities used for hospital purposes,1 Bridgepoint Drive,Toronto,M4M 2B5,6919303.436,19.918729
2015,Public Hospital,Acute Hospital,Toronto Casey House,Casey House Hospice Inc.,Facilities used for hospital purposes,9 Huntley Street,Toronto,M4Y 2K8,53626.04367,18.73228585
2015,Public Hospital,Acute Hospital,Toronto Casey House,Casey House Hospice Inc.,Administrative offices and related facilities,119 Isabella Street,Toronto,M4Y 1P2,4142.894496,2.229274181
2015,Public Hospital,Acute Hospital,Toronto Casey House,Casey House Hospice Inc.,Administrative offices and related facilities,571 Jarvis Avenue,Toronto,M4Y 2H7,29212.38551,8.711674076
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,College Street Site,Administrative offices and related facilities,250 College,Toronto,M5T 1R8,1403520.677,13.47643459
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,G1,Facilities used for hospital purposes,101 Stokes Street,Toronto,M6J 1H4,2274315.734,24.01235012
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Queen Street Site,Administrative offices and related facilities,30-60 White Squirrel Way,Toronto,M6J 1H4,293921.1864,8.520571968
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,B2,Facilities used for hospital purposes,80 Workman Way,Toronto,M6J 1H4,75954.18922,3.528737365
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Brentcliffe,Administrative offices and related facilities,175 Brentcliffe Street,Toronto,M4G 3Z1,151892.3524,4.361867754
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,C2,Administrative offices and related facilities,100 Stokes Street,Toronto,M6J 1H4,161064.5659,4.809553004
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Queen Street Site,Facilities used for hospital purposes,1001 Queen St West,Toronto,M6J 1H4,3043049.602,10.337168
2015,Public Hospital,Acute/Chronic Hospital,Toronto Centre for Addiction and Mental Health,Russell,Administrative offices and related facilities,33 Russell street,Toronto,M5S 2S1,831746.7946,9.789176414
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Halfway House (Outreach Program),Administrative offices and related facilities,177 Danforth,Toronto,M1L 3X1,1373.239116,1.201914238
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Medical Arts Building (Mortimer),Administrative offices and related facilities,555 Mortimer,East York,M4J 2G9,41565.24264,4.764458299
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Michael Garron Hospital,Facilities used for hospital purposes,825 Coxwell Avenue,Toronto,M4C 3E7,7082852.659,17.4809978
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Aboriginal Day Program,Administrative offices and related facilities,"2 College St, Room 116",Toronto,M5G 1K3,189.115872,1.438463571
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Doctors' Offices,Administrative offices and related facilities,840 Coxwell,Toronto,M4C 5T2,139121.7878,3.664415823
2015,Public Hospital,Acute/Chronic Hospital,Toronto East General Hospital,Withdrawal Management Centre,Administrative offices and related facilities,985 Danforth Ave,Toronto,M4J 1M1,47011.7889,6.796288076
2015,Public Hospital,Chronic Hospital,Toronto Holland Bloorview Kids Rehabilitation Hospital,Holland Bloorview Kids Rehabilitation Hospital,Facilities used for hospital purposes,150 Kilgour Road,Toronto,M4G 1R8,2060067.676,13.18576326
2015,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Annex,Administrative offices and related facilities,555 University Ave,Toronto,M5G 1X8,7270723.871,12.95981053
2015,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Atrium,Facilities used for hospital purposes,170 Elizabeth St,Toronto,M5G 1X8,4403618.663,12.03135999
2015,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,McMaster,Facilities used for hospital purposes,175 Elizabeth St,Toronto,M5G 2G3,405275.5579,4.246725038
2015,Public Hospital,Acute Hospital,Toronto Hospital for Sick Children,Peter Gilgan Centre for Research and Learning,Facilities used for hospital purposes,686 Bay St,Toronto,M5G 0A4,7362118.499,19.12960751
2015,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,25 Orde Street,Toronto,M5T 3H7,2875568.11,37.81363708
2015,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,600 University Avenue,Toronto,M5G 1X5,10122375.71,16.0251153
2015,Public Hospital,Acute Hospital,Toronto Mount Sinai Hospital,Mount Sinai Hospital,Facilities used for hospital purposes,60 Murray Street,Toronto,M5T 3L9,718767.0301,12.28239508
2015,Public Hospital,Acute/Chronic Hospital,Toronto North York General,4000 Leslie,Administrative offices and related facilities,4000 Leslie St.,Toronto,M2K 2R9,56940.95269,12.05443475
2015,Public Hospital,Acute/Chronic Hospital,Toronto North York General,Branson Site,Facilities used for hospital purposes,555 Finch Avenue West,Toronto,M2R 1N5,2128251.549,13.17153628
